frame,person_id,kp_idx,kp_x,kp_y,conf,clip
305,presenter,14,1298.9376220703125,1337.97509765625,0.7682805061340332,clip1_presenter
305,presenter,15,1359.03125,1440.0,0.11781596392393112,clip1_presenter
305,presenter,16,1323.5975341796875,1440.0,0.09808803349733353,clip1_presenter
306,presenter,0,1260.841796875,450.967529296875,0.9974918365478516,clip1_presenter
306,presenter,1,1289.7401123046875,423.51055908203125,0.9925358295440674,clip1_presenter
306,presenter,2,1231.406005859375,428.8929443359375,0.9768809676170349,clip1_presenter
306,presenter,3,1346.79736328125,440.0910949707031,0.9466301798820496,clip1_presenter
306,presenter,4,1201.4228515625,450.6072998046875,0.7075563669204712,clip1_presenter
306,presenter,5,1417.212158203125,579.7369384765625,0.9993398785591125,clip1_presenter
306,presenter,6,1157.2606201171875,610.513671875,0.9981967806816101,clip1_presenter
306,presenter,7,1512.529052734375,746.1140747070312,0.9967431426048279,clip1_presenter
306,presenter,8,1131.511962890625,818.1678466796875,0.987704873085022,clip1_presenter
306,presenter,9,1672.7388916015625,725.9201049804688,0.9961767196655273,clip1_presenter
306,presenter,10,1257.339599609375,735.3343505859375,0.9894166588783264,clip1_presenter
306,presenter,11,1413.24755859375,985.8896484375,0.9940828680992126,clip1_presenter
306,presenter,12,1250.69287109375,1007.14208984375,0.9908451437950134,clip1_presenter
306,presenter,13,1399.6572265625,1302.50390625,0.84210205078125,clip1_presenter
306,presenter,14,1301.5687255859375,1330.6773681640625,0.7835795879364014,clip1_presenter
306,presenter,15,1360.9425048828125,1440.0,0.1271844506263733,clip1_presenter
306,presenter,16,1329.725341796875,1440.0,0.10548971593379974,clip1_presenter
307,presenter,0,1258.2791748046875,456.6839599609375,0.997109591960907,clip1_presenter
307,presenter,1,1286.501953125,426.9321594238281,0.9908353090286255,clip1_presenter
307,presenter,2,1228.3787841796875,431.7489318847656,0.9778543710708618,clip1_presenter
307,presenter,3,1342.764892578125,443.0007629394531,0.9341349005699158,clip1_presenter
307,presenter,4,1201.8311767578125,453.7698974609375,0.7083302140235901,clip1_presenter
307,presenter,5,1414.273681640625,579.23828125,0.999358594417572,clip1_presenter
307,presenter,6,1161.29736328125,614.8080444335938,0.997416615486145,clip1_presenter
307,presenter,7,1503.22314453125,740.3414916992188,0.9951465725898743,clip1_presenter
307,presenter,8,1124.5531005859375,825.7008666992188,0.9818422794342041,clip1_presenter
307,presenter,9,1672.8631591796875,719.2166748046875,0.9935270547866821,clip1_presenter
307,presenter,10,1253.28564453125,744.9521484375,0.9856518507003784,clip1_presenter
307,presenter,11,1405.5093994140625,990.8671875,0.9962661862373352,clip1_presenter
307,presenter,12,1248.3980712890625,1012.5477294921875,0.9937295913696289,clip1_presenter
307,presenter,13,1361.717041015625,1333.6116943359375,0.9101273417472839,clip1_presenter
307,presenter,14,1278.23583984375,1337.9818115234375,0.8650217652320862,clip1_presenter
307,presenter,15,1330.0260009765625,1440.0,0.23780399560928345,clip1_presenter
307,presenter,16,1339.3101806640625,1440.0,0.18821346759796143,clip1_presenter
308,presenter,0,1253.84375,459.05352783203125,0.9972127079963684,clip1_presenter
308,presenter,1,1281.958740234375,428.8100280761719,0.9913440942764282,clip1_presenter
308,presenter,2,1223.889892578125,433.75274658203125,0.9774255156517029,clip1_presenter
308,presenter,3,1339.740478515625,442.85968017578125,0.9383476972579956,clip1_presenter
308,presenter,4,1197.9515380859375,454.2176513671875,0.6931520700454712,clip1_presenter
308,presenter,5,1412.1611328125,578.9534912109375,0.9994106292724609,clip1_presenter
308,presenter,6,1158.622314453125,617.02880859375,0.9975048899650574,clip1_presenter
308,presenter,7,1501.52587890625,738.962890625,0.9956215023994446,clip1_presenter
308,presenter,8,1121.290283203125,828.3983154296875,0.982396125793457,clip1_presenter
308,presenter,9,1668.159423828125,716.8245849609375,0.9941660165786743,clip1_presenter
308,presenter,10,1251.59228515625,747.7474365234375,0.9862943291664124,clip1_presenter
308,presenter,11,1407.7061767578125,991.046142578125,0.9965471625328064,clip1_presenter
308,presenter,12,1249.974853515625,1014.2811279296875,0.9940669536590576,clip1_presenter
308,presenter,13,1367.21875,1332.6585693359375,0.9160850048065186,clip1_presenter
308,presenter,14,1279.1563720703125,1339.01806640625,0.8713741302490234,clip1_presenter
308,presenter,15,1335.6724853515625,1440.0,0.24632194638252258,clip1_presenter
308,presenter,16,1340.1119384765625,1440.0,0.19405531883239746,clip1_presenter
309,presenter,0,1245.3663330078125,458.1985168457031,0.9969978332519531,clip1_presenter
309,presenter,1,1273.9718017578125,428.0490417480469,0.9909912347793579,clip1_presenter
309,presenter,2,1216.343017578125,433.2528076171875,0.9756882786750793,clip1_presenter
309,presenter,3,1334.442138671875,442.330078125,0.9389481544494629,clip1_presenter
309,presenter,4,1193.138671875,453.9846496582031,0.6760422587394714,clip1_presenter
309,presenter,5,1407.9449462890625,575.7276611328125,0.9993576407432556,clip1_presenter
309,presenter,6,1154.4833984375,619.2938842773438,0.9973638653755188,clip1_presenter
309,presenter,7,1498.15185546875,735.905029296875,0.9951040744781494,clip1_presenter
309,presenter,8,1120.153564453125,835.628173828125,0.9808669686317444,clip1_presenter
309,presenter,9,1665.758056640625,714.527099609375,0.9933099746704102,clip1_presenter
309,presenter,10,1247.91845703125,748.9957275390625,0.9845495223999023,clip1_presenter
309,presenter,11,1408.88623046875,989.05517578125,0.9963787198066711,clip1_presenter
309,presenter,12,1250.0838623046875,1015.1942138671875,0.9938534498214722,clip1_presenter
309,presenter,13,1378.0213623046875,1326.1483154296875,0.9186311364173889,clip1_presenter
309,presenter,14,1279.7557373046875,1337.2535400390625,0.8770716786384583,clip1_presenter
309,presenter,15,1345.8702392578125,1440.0,0.2614677846431732,clip1_presenter
309,presenter,16,1337.96875,1440.0,0.20939850807189941,clip1_presenter
310,presenter,0,1236.755615234375,456.58673095703125,0.9969017505645752,clip1_presenter
310,presenter,1,1266.7459716796875,426.45672607421875,0.991006076335907,clip1_presenter
310,presenter,2,1208.302490234375,431.4596862792969,0.9750238656997681,clip1_presenter
310,presenter,3,1329.563720703125,443.2752685546875,0.9392988085746765,clip1_presenter
310,presenter,4,1186.1983642578125,454.02667236328125,0.6640008091926575,clip1_presenter
310,presenter,5,1404.2901611328125,576.9638061523438,0.9992986917495728,clip1_presenter
310,presenter,6,1149.693115234375,623.0663452148438,0.9970796704292297,clip1_presenter
310,presenter,7,1497.0755615234375,735.8597412109375,0.9946002960205078,clip1_presenter
310,presenter,8,1118.02783203125,841.79541015625,0.9783451557159424,clip1_presenter
310,presenter,9,1657.295166015625,713.46142578125,0.9926445484161377,clip1_presenter
310,presenter,10,1245.0223388671875,752.0067138671875,0.9825066924095154,clip1_presenter
310,presenter,11,1408.55322265625,992.7431640625,0.9957232475280762,clip1_presenter
310,presenter,12,1248.3966064453125,1019.50439453125,0.9926924109458923,clip1_presenter
310,presenter,13,1377.1522216796875,1329.502685546875,0.9057207703590393,clip1_presenter
310,presenter,14,1275.5875244140625,1341.5626220703125,0.8576316237449646,clip1_presenter
310,presenter,15,1347.131591796875,1440.0,0.23397491872310638,clip1_presenter
310,presenter,16,1330.4755859375,1440.0,0.18550583720207214,clip1_presenter
311,presenter,0,1230.149169921875,456.381103515625,0.9983018636703491,clip1_presenter
311,presenter,1,1258.654541015625,424.6776123046875,0.994983434677124,clip1_presenter
311,presenter,2,1200.39013671875,432.0945129394531,0.9822348952293396,clip1_presenter
311,presenter,3,1321.4052734375,440.2749938964844,0.9593146443367004,clip1_presenter
311,presenter,4,1176.7747802734375,455.8057556152344,0.681036114692688,clip1_presenter
311,presenter,5,1403.4521484375,576.3333129882812,0.999600350856781,clip1_presenter
311,presenter,6,1145.9808349609375,621.6810302734375,0.9985528588294983,clip1_presenter
311,presenter,7,1491.4306640625,732.55078125,0.9973853230476379,clip1_presenter
311,presenter,8,1118.13916015625,841.9176635742188,0.9889005422592163,clip1_presenter
311,presenter,9,1643.9912109375,715.7645874023438,0.996768593788147,clip1_presenter
311,presenter,10,1238.11083984375,747.5181884765625,0.9916321635246277,clip1_presenter
311,presenter,11,1409.738525390625,988.86572265625,0.9971833825111389,clip1_presenter
311,presenter,12,1247.6009521484375,1014.6700439453125,0.9952919483184814,clip1_presenter
311,presenter,13,1386.5164794921875,1337.7154541015625,0.9143581390380859,clip1_presenter
311,presenter,14,1274.3189697265625,1342.841064453125,0.873069703578949,clip1_presenter
311,presenter,15,1356.9959716796875,1440.0,0.20403483510017395,clip1_presenter
311,presenter,16,1320.6256103515625,1440.0,0.16814543306827545,clip1_presenter
312,presenter,0,1216.8663330078125,454.251953125,0.9929105639457703,clip1_presenter
312,presenter,1,1245.1490478515625,425.4564208984375,0.9807743430137634,clip1_presenter
312,presenter,2,1189.410400390625,431.57958984375,0.9508705735206604,clip1_presenter
312,presenter,3,1310.560546875,443.15496826171875,0.8940706253051758,clip1_presenter
312,presenter,4,1170.7672119140625,458.27978515625,0.6171789169311523,clip1_presenter
312,presenter,5,1393.4951171875,579.85107421875,0.9974234104156494,clip1_presenter
312,presenter,6,1154.018798828125,625.3153076171875,0.9953296184539795,clip1_presenter
312,presenter,7,1494.782470703125,731.1261596679688,0.9894473552703857,clip1_presenter
312,presenter,8,1132.052734375,841.8632202148438,0.97923743724823,clip1_presenter
312,presenter,9,1620.181884765625,716.4813232421875,0.9876353144645691,clip1_presenter
312,presenter,10,1234.25634765625,734.1968994140625,0.9793957471847534,clip1_presenter
312,presenter,11,1411.7200927734375,1008.9107666015625,0.9782233834266663,clip1_presenter
312,presenter,12,1261.69091796875,1031.1881103515625,0.9739164113998413,clip1_presenter
312,presenter,13,1390.4049072265625,1344.1357421875,0.7001839280128479,clip1_presenter
312,presenter,14,1305.4139404296875,1360.02392578125,0.6658282279968262,clip1_presenter
312,presenter,15,1345.2396240234375,1440.0,0.09224793314933777,clip1_presenter
312,presenter,16,1294.3955078125,1440.0,0.08733022212982178,clip1_presenter
313,presenter,0,1218.2249755859375,457.3770751953125,0.9975021481513977,clip1_presenter
313,presenter,1,1245.08837890625,427.0695495605469,0.9920836687088013,clip1_presenter
313,presenter,2,1188.0733642578125,434.5781555175781,0.9736627340316772,clip1_presenter
313,presenter,3,1308.901611328125,441.2931823730469,0.9427411556243896,clip1_presenter
313,presenter,4,1163.4366455078125,459.4106140136719,0.6677547693252563,clip1_presenter
313,presenter,5,1394.6898193359375,577.5416870117188,0.99941086769104,clip1_presenter
313,presenter,6,1143.509521484375,626.2908325195312,0.9984002709388733,clip1_presenter
313,presenter,7,1479.093505859375,734.3953857421875,0.9975224137306213,clip1_presenter
313,presenter,8,1132.0836181640625,846.7435913085938,0.9917898178100586,clip1_presenter
313,presenter,9,1618.43798828125,724.6314086914062,0.9971505999565125,clip1_presenter
313,presenter,10,1242.7254638671875,749.201171875,0.9932498931884766,clip1_presenter
313,presenter,11,1415.7872314453125,995.5992431640625,0.9955054521560669,clip1_presenter
313,presenter,12,1254.758544921875,1021.8626708984375,0.9934271574020386,clip1_presenter
313,presenter,13,1406.31005859375,1337.504638671875,0.8772361278533936,clip1_presenter
313,presenter,14,1297.71923828125,1364.763916015625,0.8374747037887573,clip1_presenter
313,presenter,15,1343.4970703125,1440.0,0.15607668459415436,clip1_presenter
313,presenter,16,1295.0006103515625,1440.0,0.13519343733787537,clip1_presenter
314,presenter,0,1214.463134765625,460.2318420410156,0.9976590871810913,clip1_presenter
314,presenter,1,1240.4228515625,428.7635803222656,0.992608368396759,clip1_presenter
314,presenter,2,1183.7406005859375,436.63812255859375,0.9742828011512756,clip1_presenter
314,presenter,3,1303.755859375,439.602783203125,0.9448870420455933,clip1_presenter
314,presenter,4,1158.5469970703125,459.1509704589844,0.6645817160606384,clip1_presenter
314,presenter,5,1390.5831298828125,577.6998901367188,0.9994593262672424,clip1_presenter
314,presenter,6,1140.970458984375,628.1629638671875,0.9984169006347656,clip1_presenter
314,presenter,7,1471.626220703125,738.6756591796875,0.997796893119812,clip1_presenter
314,presenter,8,1130.6595458984375,853.6912231445312,0.9918769598007202,clip1_presenter
314,presenter,9,1603.6492919921875,725.7674560546875,0.9974856376647949,clip1_presenter
314,presenter,10,1236.838134765625,758.1796875,0.9935969114303589,clip1_presenter
314,presenter,11,1416.789306640625,998.032958984375,0.9953702092170715,clip1_presenter
314,presenter,12,1255.871826171875,1024.9443359375,0.9929999113082886,clip1_presenter
314,presenter,13,1409.611572265625,1346.840576171875,0.862144947052002,clip1_presenter
314,presenter,14,1296.1541748046875,1373.8369140625,0.8132440447807312,clip1_presenter
314,presenter,15,1347.958984375,1440.0,0.13130296766757965,clip1_presenter
314,presenter,16,1294.5032958984375,1440.0,0.11135834455490112,clip1_presenter
315,presenter,0,1212.788330078125,459.6753234863281,0.9981098175048828,clip1_presenter
315,presenter,1,1238.402099609375,426.30438232421875,0.994403064250946,clip1_presenter
315,presenter,2,1180.7613525390625,437.32525634765625,0.9816927909851074,clip1_presenter
315,presenter,3,1301.650146484375,440.80755615234375,0.9518981575965881,clip1_presenter
315,presenter,4,1157.2578125,465.5196533203125,0.6835815906524658,clip1_presenter
315,presenter,5,1395.418701171875,577.19873046875,0.9995074272155762,clip1_presenter
315,presenter,6,1133.63330078125,630.4639282226562,0.9982587695121765,clip1_presenter
315,presenter,7,1470.1522216796875,747.45751953125,0.9967177510261536,clip1_presenter
315,presenter,8,1114.915283203125,857.7479248046875,0.9869379997253418,clip1_presenter
315,presenter,9,1616.98876953125,715.5980834960938,0.995854914188385,clip1_presenter
315,presenter,10,1229.64697265625,764.8010864257812,0.9898905754089355,clip1_presenter
315,presenter,11,1420.5203857421875,988.2509765625,0.9968045949935913,clip1_presenter
315,presenter,12,1250.80126953125,1018.45458984375,0.99481201171875,clip1_presenter
315,presenter,13,1409.7437744140625,1335.921630859375,0.9172002673149109,clip1_presenter
315,presenter,14,1267.2950439453125,1350.0067138671875,0.8798856735229492,clip1_presenter
315,presenter,15,1379.090087890625,1440.0,0.22790780663490295,clip1_presenter
315,presenter,16,1306.927001953125,1440.0,0.19088222086429596,clip1_presenter
316,presenter,0,1207.43505859375,461.3880310058594,0.9980037808418274,clip1_presenter
316,presenter,1,1233.348388671875,428.52093505859375,0.9942089319229126,clip1_presenter
316,presenter,2,1176.49560546875,439.0072021484375,0.9810416102409363,clip1_presenter
316,presenter,3,1298.8380126953125,442.2458801269531,0.9499306678771973,clip1_presenter
316,presenter,4,1154.676025390625,465.3388671875,0.6708592772483826,clip1_presenter
316,presenter,5,1392.2342529296875,579.179931640625,0.999433696269989,clip1_presenter
316,presenter,6,1132.160400390625,628.357421875,0.9981022477149963,clip1_presenter
316,presenter,7,1470.233154296875,754.1822509765625,0.996131420135498,clip1_presenter
316,presenter,8,1111.744384765625,860.4012451171875,0.9858508706092834,clip1_presenter
316,presenter,9,1624.9161376953125,693.1203002929688,0.9952021837234497,clip1_presenter
316,presenter,10,1227.027587890625,766.3876953125,0.988900899887085,clip1_presenter
316,presenter,11,1419.7047119140625,987.8804931640625,0.9964041709899902,clip1_presenter
316,presenter,12,1250.2440185546875,1017.598388671875,0.9943282008171082,clip1_presenter
316,presenter,13,1418.7843017578125,1330.0546875,0.9086803197860718,clip1_presenter
316,presenter,14,1271.197021484375,1347.5902099609375,0.8718811273574829,clip1_presenter
316,presenter,15,1396.2593994140625,1440.0,0.21920514106750488,clip1_presenter
316,presenter,16,1311.8060302734375,1440.0,0.18638288974761963,clip1_presenter
317,presenter,0,1206.8504638671875,462.8021240234375,0.9977288842201233,clip1_presenter
317,presenter,1,1233.69580078125,430.5008544921875,0.9934183359146118,clip1_presenter
317,presenter,2,1176.384521484375,439.38348388671875,0.9805408120155334,clip1_presenter
317,presenter,3,1300.5736083984375,443.2950134277344,0.943422257900238,clip1_presenter
317,presenter,4,1153.7882080078125,462.80340576171875,0.6782938241958618,clip1_presenter
317,presenter,5,1391.521240234375,582.2284545898438,0.9992557168006897,clip1_presenter
317,presenter,6,1130.4384765625,627.6495971679688,0.9978640675544739,clip1_presenter
317,presenter,7,1474.4251708984375,749.6263427734375,0.994509756565094,clip1_presenter
317,presenter,8,1107.7783203125,857.763427734375,0.9836987257003784,clip1_presenter
317,presenter,9,1623.153564453125,663.2940673828125,0.9931967258453369,clip1_presenter
317,presenter,10,1224.2547607421875,767.315185546875,0.9864869117736816,clip1_presenter
317,presenter,11,1420.2681884765625,989.8629150390625,0.9955975413322449,clip1_presenter
317,presenter,12,1250.5684814453125,1018.6619873046875,0.9935371279716492,clip1_presenter
317,presenter,13,1429.473388671875,1333.9375,0.8957384824752808,clip1_presenter
317,presenter,14,1281.4920654296875,1351.31005859375,0.8632697463035583,clip1_presenter
317,presenter,15,1405.8311767578125,1440.0,0.2094416469335556,clip1_presenter
317,presenter,16,1317.7730712890625,1440.0,0.18449600040912628,clip1_presenter
318,presenter,0,1205.095703125,459.8284606933594,0.9972056746482849,clip1_presenter
318,presenter,1,1232.9755859375,432.0220947265625,0.9914571642875671,clip1_presenter
318,presenter,2,1177.368896484375,434.642822265625,0.9715825915336609,clip1_presenter
318,presenter,3,1299.23828125,448.9100341796875,0.9352757334709167,clip1_presenter
318,presenter,4,1151.9669189453125,456.89630126953125,0.6372501254081726,clip1_presenter
318,presenter,5,1388.0128173828125,583.9466552734375,0.9991911053657532,clip1_presenter
318,presenter,6,1124.7747802734375,624.1695556640625,0.9979829788208008,clip1_presenter
318,presenter,7,1479.356689453125,738.1362915039062,0.9966784715652466,clip1_presenter
318,presenter,8,1116.1611328125,855.10546875,0.989891767501831,clip1_presenter
318,presenter,9,1588.55029296875,617.420166015625,0.9960740804672241,clip1_presenter
318,presenter,10,1229.0552978515625,757.85302734375,0.9916281700134277,clip1_presenter
318,presenter,11,1426.685546875,997.13720703125,0.9937373399734497,clip1_presenter
318,presenter,12,1255.260498046875,1022.2930908203125,0.991232693195343,clip1_presenter
318,presenter,13,1442.0224609375,1340.1484375,0.8177228569984436,clip1_presenter
318,presenter,14,1301.494384765625,1374.690185546875,0.7733416557312012,clip1_presenter
318,presenter,15,1380.7261962890625,1440.0,0.10928028076887131,clip1_presenter
318,presenter,16,1303.917724609375,1440.0,0.09665855020284653,clip1_presenter
319,presenter,0,1204.2301025390625,455.75640869140625,0.9971689581871033,clip1_presenter
319,presenter,1,1234.228515625,430.06524658203125,0.9913519620895386,clip1_presenter
319,presenter,2,1178.782958984375,430.1239929199219,0.9702685475349426,clip1_presenter
319,presenter,3,1300.60302734375,450.0101623535156,0.9362245202064514,clip1_presenter
319,presenter,4,1154.5355224609375,452.5859680175781,0.6180557012557983,clip1_presenter
319,presenter,5,1388.6834716796875,578.5795288085938,0.9991937279701233,clip1_presenter
319,presenter,6,1122.1126708984375,622.0892333984375,0.9980100989341736,clip1_presenter
319,presenter,7,1493.208740234375,712.6661376953125,0.9968996047973633,clip1_presenter
319,presenter,8,1114.9439697265625,853.6734619140625,0.9904181361198425,clip1_presenter
319,presenter,9,1566.25390625,561.6053466796875,0.9963887929916382,clip1_presenter
319,presenter,10,1222.3936767578125,751.5411987304688,0.9921712875366211,clip1_presenter
319,presenter,11,1423.7408447265625,1003.02490234375,0.9930756092071533,clip1_presenter
319,presenter,12,1248.94287109375,1027.814697265625,0.9903149008750916,clip1_presenter
319,presenter,13,1444.995849609375,1344.67138671875,0.7842245101928711,clip1_presenter
319,presenter,14,1289.47119140625,1378.7574462890625,0.7335216403007507,clip1_presenter
319,presenter,15,1395.760986328125,1440.0,0.084197498857975,clip1_presenter
319,presenter,16,1292.036865234375,1440.0,0.07389224320650101,clip1_presenter
320,presenter,0,1206.06884765625,454.2812805175781,0.9971627593040466,clip1_presenter
320,presenter,1,1236.734130859375,430.76312255859375,0.9920316934585571,clip1_presenter
320,presenter,2,1181.9127197265625,428.447265625,0.9691550731658936,clip1_presenter
320,presenter,3,1305.377685546875,452.38427734375,0.9408745765686035,clip1_presenter
320,presenter,4,1159.980712890625,451.240478515625,0.5343535542488098,clip1_presenter
320,presenter,5,1398.2490234375,575.1026000976562,0.9991920590400696,clip1_presenter
320,presenter,6,1132.62158203125,621.2456665039062,0.9976488947868347,clip1_presenter
320,presenter,7,1510.2818603515625,686.7180786132812,0.9967076778411865,clip1_presenter
320,presenter,8,1100.3953857421875,854.1375732421875,0.9901345372200012,clip1_presenter
320,presenter,9,1533.96923828125,497.4530029296875,0.9961035251617432,clip1_presenter
320,presenter,10,1217.99951171875,760.5516357421875,0.992768406867981,clip1_presenter
320,presenter,11,1425.72314453125,1003.888671875,0.9941913485527039,clip1_presenter
320,presenter,12,1252.335693359375,1029.020751953125,0.9917423725128174,clip1_presenter
320,presenter,13,1449.4656982421875,1349.4794921875,0.8127242922782898,clip1_presenter
320,presenter,14,1284.3199462890625,1377.2591552734375,0.7677115201950073,clip1_presenter
320,presenter,15,1418.8438720703125,1435.4964599609375,0.10342122614383698,clip1_presenter
320,presenter,16,1284.1197509765625,1440.0,0.08899495005607605,clip1_presenter
321,presenter,0,1204.101806640625,451.56756591796875,0.9969546794891357,clip1_presenter
321,presenter,1,1237.1546630859375,428.7474365234375,0.9922999143600464,clip1_presenter
321,presenter,2,1181.800048828125,423.2416076660156,0.9669274091720581,clip1_presenter
321,presenter,3,1308.0528564453125,456.03466796875,0.9476862549781799,clip1_presenter
321,presenter,4,1160.359619140625,448.94287109375,0.47788968682289124,clip1_presenter
321,presenter,5,1400.73876953125,574.7611083984375,0.9988545179367065,clip1_presenter
321,presenter,6,1132.8363037109375,629.5318603515625,0.997394323348999,clip1_presenter
321,presenter,7,1535.798583984375,645.4666748046875,0.9945394396781921,clip1_presenter
321,presenter,8,1094.755615234375,850.6238403320312,0.9880842566490173,clip1_presenter
321,presenter,9,1488.3966064453125,474.55010986328125,0.9938158988952637,clip1_presenter
321,presenter,10,1214.42578125,757.45166015625,0.9909000396728516,clip1_presenter
321,presenter,11,1426.1123046875,1004.328857421875,0.9931150078773499,clip1_presenter
321,presenter,12,1252.3824462890625,1030.1324462890625,0.9912891387939453,clip1_presenter
321,presenter,13,1460.997802734375,1346.94921875,0.8176119923591614,clip1_presenter
321,presenter,14,1291.973388671875,1364.923828125,0.7946541905403137,clip1_presenter
321,presenter,15,1435.9539794921875,1433.033935546875,0.12480533868074417,clip1_presenter
321,presenter,16,1291.757080078125,1440.0,0.11771076917648315,clip1_presenter
322,presenter,0,1203.0479736328125,449.0672912597656,0.9978461265563965,clip1_presenter
322,presenter,1,1236.24609375,426.78240966796875,0.9950159192085266,clip1_presenter
322,presenter,2,1181.5357666015625,424.683349609375,0.9739106297492981,clip1_presenter
322,presenter,3,1306.4056396484375,453.9004821777344,0.96595698595047,clip1_presenter
322,presenter,4,1161.2900390625,452.51806640625,0.5303241610527039,clip1_presenter
322,presenter,5,1402.220947265625,561.3051147460938,0.9991360306739807,clip1_presenter
322,presenter,6,1128.525146484375,625.7147216796875,0.9979881048202515,clip1_presenter
322,presenter,7,1560.4832763671875,643.8327026367188,0.9954659938812256,clip1_presenter
322,presenter,8,1103.3389892578125,847.095458984375,0.9853222370147705,clip1_presenter
322,presenter,9,1476.7091064453125,499.09088134765625,0.9951918125152588,clip1_presenter
322,presenter,10,1205.4241943359375,758.6771240234375,0.988192617893219,clip1_presenter
322,presenter,11,1425.8072509765625,988.2489013671875,0.9927708506584167,clip1_presenter
322,presenter,12,1249.993408203125,1014.46630859375,0.9899204969406128,clip1_presenter
322,presenter,13,1437.98779296875,1330.038818359375,0.795725405216217,clip1_presenter
322,presenter,14,1293.3880615234375,1349.8814697265625,0.7496039867401123,clip1_presenter
322,presenter,15,1419.491455078125,1440.0,0.09632309526205063,clip1_presenter
322,presenter,16,1290.67626953125,1440.0,0.08846944570541382,clip1_presenter
323,presenter,0,1201.415283203125,450.3126220703125,0.9978491067886353,clip1_presenter
323,presenter,1,1234.39990234375,427.25341796875,0.9950041174888611,clip1_presenter
323,presenter,2,1179.9906005859375,426.58099365234375,0.9734737277030945,clip1_presenter
323,presenter,3,1306.075927734375,451.2843933105469,0.966065526008606,clip1_presenter
323,presenter,4,1161.60498046875,452.7132568359375,0.5241576433181763,clip1_presenter
323,presenter,5,1406.54541015625,557.9248046875,0.9991374015808105,clip1_presenter
323,presenter,6,1130.450439453125,623.37890625,0.9980410933494568,clip1_presenter
323,presenter,7,1564.055908203125,651.7365112304688,0.9955209493637085,clip1_presenter
323,presenter,8,1108.6829833984375,848.8461303710938,0.9858989715576172,clip1_presenter
323,presenter,9,1482.30322265625,519.8494873046875,0.9953077435493469,clip1_presenter
323,presenter,10,1203.510009765625,754.4442138671875,0.9886898398399353,clip1_presenter
323,presenter,11,1430.91357421875,986.852783203125,0.9929640293121338,clip1_presenter
323,presenter,12,1252.76416015625,1013.36083984375,0.990300178527832,clip1_presenter
323,presenter,13,1446.0736083984375,1336.665283203125,0.7921262979507446,clip1_presenter
323,presenter,14,1296.2384033203125,1356.2041015625,0.7473267316818237,clip1_presenter
323,presenter,15,1434.69482421875,1440.0,0.09124907851219177,clip1_presenter
323,presenter,16,1300.3154296875,1440.0,0.0846429243683815,clip1_presenter
324,presenter,0,1197.52099609375,451.47015380859375,0.9971269965171814,clip1_presenter
324,presenter,1,1230.518310546875,428.1932678222656,0.9931986927986145,clip1_presenter
324,presenter,2,1177.1986083984375,425.6482238769531,0.9625595211982727,clip1_presenter
324,presenter,3,1301.0595703125,450.6119079589844,0.9595986604690552,clip1_presenter
324,presenter,4,1159.8590087890625,449.95989990234375,0.4682805836200714,clip1_presenter
324,presenter,5,1406.4759521484375,556.8896484375,0.9990025162696838,clip1_presenter
324,presenter,6,1128.9384765625,624.3927612304688,0.9978809952735901,clip1_presenter
324,presenter,7,1568.4478759765625,639.4847412109375,0.9957315325737,clip1_presenter
324,presenter,8,1111.168212890625,849.4696044921875,0.9884435534477234,clip1_presenter
324,presenter,9,1483.7744140625,527.3651733398438,0.9953863024711609,clip1_presenter
324,presenter,10,1206.498779296875,753.6425170898438,0.9904057383537292,clip1_presenter
324,presenter,11,1444.2222900390625,998.1658935546875,0.9916541576385498,clip1_presenter
324,presenter,12,1261.2142333984375,1025.740234375,0.9892326593399048,clip1_presenter
324,presenter,13,1473.6845703125,1350.08544921875,0.755873441696167,clip1_presenter
324,presenter,14,1296.17626953125,1375.20947265625,0.7171692252159119,clip1_presenter
324,presenter,15,1478.2939453125,1440.0,0.07420499622821808,clip1_presenter
324,presenter,16,1303.0213623046875,1440.0,0.0704493522644043,clip1_presenter
325,presenter,0,1197.311279296875,451.1321105957031,0.9969269633293152,clip1_presenter
325,presenter,1,1229.624267578125,426.4329833984375,0.9930786490440369,clip1_presenter
325,presenter,2,1176.8563232421875,425.8835754394531,0.957854688167572,clip1_presenter
325,presenter,3,1301.9127197265625,446.8216857910156,0.9626255631446838,clip1_presenter
325,presenter,4,1162.096923828125,450.31585693359375,0.4455013573169708,clip1_presenter
325,presenter,5,1412.2132568359375,557.6812744140625,0.9990909099578857,clip1_presenter
325,presenter,6,1130.0345458984375,623.322998046875,0.9978373646736145,clip1_presenter
325,presenter,7,1571.56201171875,657.2382202148438,0.9961703419685364,clip1_presenter
325,presenter,8,1115.18505859375,850.8800048828125,0.9877398610115051,clip1_presenter
325,presenter,9,1489.00390625,541.569091796875,0.9956316947937012,clip1_presenter
325,presenter,10,1208.478759765625,750.61669921875,0.989446759223938,clip1_presenter
325,presenter,11,1446.7177734375,1000.26953125,0.9918813109397888,clip1_presenter
325,presenter,12,1258.5364990234375,1027.4393310546875,0.9889468550682068,clip1_presenter
325,presenter,13,1485.695556640625,1351.79736328125,0.7502133250236511,clip1_presenter
325,presenter,14,1294.290283203125,1378.5111083984375,0.7003722190856934,clip1_presenter
325,presenter,15,1500.7596435546875,1440.0,0.06908176094293594,clip1_presenter
325,presenter,16,1305.716796875,1440.0,0.06389164179563522,clip1_presenter
